## Comments
## ClipGeometrySegmentTest

## [InputGeom] nvarchar(1000) NOT NULL
## [StartMeasure] float NOT NULL
## [EndMeasure] float NOT NULL
## [Tolerance] float NOT NULL
## [ExpectedGeom] nvarchar(1000) NOT NULL
## [Comments] nvarchar(1000) NOT NULL

## Each line represents one test data to be inserted in DB
## Parameter Separator ||

## Should follow the same order of parameter; white space at the start and end of each param will be truncated                                                                                         
## [InputGeom]                                                              ||[StartMeasure]    ||[EndMeasure]  ||[Tolerance]   ||[ExpectedGeom]                                                       ||[Comments]
LINESTRING (10 1 NULL 10, 25 1 NULL 25)                                     ||15                ||20            ||0.5           ||LINESTRING (15 1 NULL 15, 20 1 NULL 20)                              ||
LINESTRING (10 1 NULL 10, 25 1 NULL 25)                                     ||12                ||15            ||0.5           ||LINESTRING (12.000000000000002 1 12, 15 1 15)                        ||
LINESTRING (10 1 NULL 10, 25 1 NULL 25)                                     ||10                ||14            ||0.5           ||LINESTRING (10 1 NULL 10, 14 1 NULL 14)                              ||
LINESTRING (10 1 NULL 10, 25 1 NULL 25)                                     ||11                ||15            ||0.5           ||LINESTRING (11 1 NULL 11, 15 1 NULL 15)                              ||
LINESTRING (10 1 NULL 10, 25 1 NULL 25)                                     ||13                ||17            ||0.5           ||LINESTRING (13 1 NULL 13, 17 1 NULL 17)                              ||
LINESTRING (10 1 NULL 10, 25 1 NULL 25)                                     ||14                ||16            ||0.5           ||LINESTRING (14 1 NULL 14, 16 1 NULL 16)                              ||
LINESTRING (10 1 NULL 10, 25 1 NULL 25)                                     ||14                ||16            ||0.5           ||LINESTRING (14 1 NULL 14, 16 1 NULL 16)                              ||
LINESTRING (100 50 NULL 100, 150 50 NULL 150)                               ||101               ||120           ||0.5           ||LINESTRING (101 50 NULL 101, 120 50 NULL 120)                        ||
LINESTRING (200000 100000 0, 200500 100000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 100000 0, 200500 100000 500)                      ||
LINESTRING (200000 100000 0, 200000 100500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 100000 0, 200000 100500 500)                      ||
LINESTRING (200000 100000 0, 200000 100500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 100000 0, 200000 100500 500)                      ||
LINESTRING (200000 100500 0, 200500 100500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 100500 0, 200500 100500 500)                      ||
LINESTRING (200000 100500 0, 200000 101000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 100500 0, 200000 101000 500)                      ||
LINESTRING (200000 100500 0, 200000 101000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 100500 0, 200000 101000 500)                      ||
LINESTRING (200000 101000 0, 200500 101000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 101000 0, 200500 101000 500)                      ||
LINESTRING (200000 101000 0, 200000 101500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 101000 0, 200000 101500 500)                      ||
LINESTRING (200000 101000 0, 200000 101500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 101000 0, 200000 101500 500)                      ||
LINESTRING (200000 101500 0, 200500 101500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 101500 0, 200500 101500 500)                      ||
LINESTRING (200000 101500 0, 200500 101500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 101500 0, 200500 101500 500)                      ||
LINESTRING (200000 101500 0, 200000 102000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 101500 0, 200000 102000 500)                      ||
LINESTRING (200000 101500 0, 200000 102000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 101500 0, 200000 102000 500)                      ||
LINESTRING (200000 102000 0, 200500 102000 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 102000 0, 200500 102000 500)                      ||
LINESTRING (200000 102000 0, 200000 102500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 102000 0, 200000 102500 500)                      ||
LINESTRING (200000 102000 0, 200000 102500 500)                             ||0                 ||500           ||0.5           ||LINESTRING (200000 102000 0, 200000 102500 500)                      ||
LINESTRING (216117.5 109880 0, 217000 109880 882.5, 217000 110000 1002.5, 218000 110000 2002.5)                                                                                                                                                                                           ||0    || 2002.5    ||0.5         ||LINESTRING (216117.5 109880 0, 217000 109880 882.5, 217000 110000 1002.5, 218000 110000 2002.5)                                                                                                                                                                                              ||
LINESTRING (216075 109855 0, 216025 109830 55.902, 215975 109830 105.902, 215925 109855 161.803)                                                                                                                                                                                          ||0    || 161.803   ||0.5         ||LINESTRING (216075 109855 0, 216025 109830 55.902, 215975 109830 105.902, 215925 109855 161.803)                                                                                                                                                                                             ||
LINESTRING (215937.5 109880 0, 215977.5 109860 44.721, 216022.5 109860 89.721, 216062.5 109880 134.443)                                                                                                                                                                                   ||0    || 134.443   ||0.5         ||LINESTRING (215937.5 109880 0, 215977.5 109860 44.721, 216022.5 109860 89.721, 216062.5 109880 134.443)                                                                                                                                                                                      ||
LINESTRING (218000 103600 0, 217750 103600 250, 217700 103625 305.902, 217425 103900 694.81, 217375 103925 750.712)                                                                                                                                                                       ||0    || 750.712   ||0.5         ||LINESTRING (218000 103600 0, 217750 103600 250, 217700 103625 305.902, 217425 103900 694.81, 217375 103925 750.712)                                                                                                                                                                          ||
LINESTRING (217375 104050 0, 217425 104075 55.902, 217700 104350 444.81, 217750 104375 500.712, 218000 104375 750.712)                                                                                                                                                                    ||0    || 750.712   ||0.5         ||LINESTRING (217375 104050 0, 217425 104075 55.902, 217700 104350 444.81, 217750 104375 500.712, 218000 104375 750.712)                                                                                                                                                                       ||
LINESTRING (215000 104050 0, 215100 104075 103.078, 215200 104125 214.881, 215300 104200 339.881, 215450 104350 552.013, 215525 104450 677.013, 215575 104550 788.816, 215600 104650 891.894)                                                                                             ||0    || 891.894   ||0.5         ||LINESTRING (215000 104050 0, 215100 104075 103.078, 215200 104125 214.881, 215300 104200 339.881, 215450 104350 552.013, 215525 104450 677.013, 215575 104550 788.816, 215600 104650 891.894)                                                                                                ||
LINESTRING (215000 104050 0, 215100 104075 103.078, 215200 104125 214.881, 215300 104200 339.881, 215450 104350 552.013, 215525 104450 677.013, 215575 104550 788.816, 215600 104650 891.894)                                                                                             ||0    || 891.894   ||0.5         ||LINESTRING (215000 104050 0, 215100 104075 103.078, 215200 104125 214.881, 215300 104200 339.881, 215450 104350 552.013, 215525 104450 677.013, 215575 104550 788.816, 215600 104650 891.894)                                                                                                ||
LINESTRING (206625 103975 0, 206525 103950 103.078, 206425 103900 214.881, 206325 103825 339.881, 206175 103675 552.013, 206100 103575 677.013, 206050 103475 788.816, 206025 103375 891.894)                                                                                             ||0    || 891.894   ||0.5         ||LINESTRING (206625 103975 0, 206525 103950 103.078, 206425 103900 214.881, 206325 103825 339.881, 206175 103675 552.013, 206100 103575 677.013, 206050 103475 788.816, 206025 103375 891.894)                                                                                                ||
LINESTRING (206625 103975 0, 206525 103950 103.078, 206425 103900 214.881, 206325 103825 339.881, 206175 103675 552.013, 206100 103575 677.013, 206050 103475 788.816, 206025 103375 891.894)                                                                                             ||0    || 891.894   ||0.5         ||LINESTRING (206625 103975 0, 206525 103950 103.078, 206425 103900 214.881, 206325 103825 339.881, 206175 103675 552.013, 206100 103575 677.013, 206050 103475 788.816, 206025 103375 891.894)                                                                                                ||
LINESTRING (215600 103325 0, 215575 103425 103.078, 215525 103525 214.881, 215450 103625 339.881, 215300 103775 552.013, 215200 103850 677.013, 215100 103900 788.816, 215000 103925 891.894)                                                                                             ||0    || 891.894   ||0.5         ||LINESTRING (215600 103325 0, 215575 103425 103.078, 215525 103525 214.881, 215450 103625 339.881, 215300 103775 552.013, 215200 103850 677.013, 215100 103900 788.816, 215000 103925 891.894)                                                                                                ||
LINESTRING (215625 104650 0, 215650 104550 103.078, 215700 104450 214.881, 215775 104350 339.881, 215925 104200 552.013, 216025 104125 677.013, 216125 104075 788.816, 216225 104050 891.894)                                                                                             ||0    || 891.894   ||0.5         ||LINESTRING (215625 104650 0, 215650 104550 103.078, 215700 104450 214.881, 215775 104350 339.881, 215925 104200 552.013, 216025 104125 677.013, 216125 104075 788.816, 216225 104050 891.894)                                                                                                ||
LINESTRING (216225 103925 0, 216125 103900 103.078, 216025 103850 214.881, 215925 103775 339.881, 215775 103625 552.013, 215700 103525 677.013, 215650 103425 788.816, 215625 103325 891.894)                                                                                             ||0    || 891.894   ||0.5         ||LINESTRING (216225 103925 0, 216125 103900 103.078, 216025 103850 214.881, 215925 103775 339.881, 215775 103625 552.013, 215700 103525 677.013, 215650 103425 788.816, 215625 103325 891.894)                                                                                                ||
LINESTRING (218000 104350 0, 217750 104350 250, 217700 104325 305.902, 217650 104275 376.612, 217625 104225 432.514, 217625 104175 482.514, 217650 104125 538.416, 217700 104075 609.126, 217750 104050 665.028)                                                                          ||0    || 665.028   ||0.5         ||LINESTRING (218000 104350 0, 217750 104350 250, 217700 104325 305.902, 217650 104275 376.612, 217625 104225 432.514, 217625 104175 482.514, 217650 104125 538.416, 217700 104075 609.126, 217750 104050 665.028)                                                                             ||
LINESTRING (217750 103925 0, 217700 103900 55.902, 217650 103850 126.612, 217625 103800 182.514, 217625 103750 232.514, 217650 103700 288.416, 217700 103650 359.126, 217750 103625 415.028, 218000 103625 665.028)                                                                       ||0    || 665.028   ||0.5         ||LINESTRING (217750 103925 0, 217700 103900 55.902, 217650 103850 126.612, 217625 103800 182.514, 217625 103750 232.514, 217650 103700 288.416, 217700 103650 359.126, 217750 103625 415.028, 218000 103625 665.028)                                                                          ||
LINESTRING (215450 103925 0, 215400 103900 55.902, 215375 103875 91.257, 215350 103825 147.159, 215350 103775 197.159, 215375 103725 253.06, 215400 103700 288.416, 215450 103675 344.317, 215500 103675 394.317, 215550 103700 450.219, 215575 103725 485.575, 215600 103775 541.476)    ||0    || 541.476   ||0.5         ||LINESTRING (215450 103925 0, 215400 103900 55.902, 215375 103875 91.257, 215350 103825 147.159, 215350 103775 197.159, 215375 103725 253.06, 215400 103700 288.416, 215450 103675 344.317, 215500 103675 394.317, 215550 103700 450.219, 215575 103725 485.575, 215600 103775 541.476)       ||
LINESTRING (206000 104200 0, 205975 104250 55.902, 205950 104275 91.257, 205900 104300 147.159, 205850 104300 197.159, 205800 104275 253.06, 205775 104250 288.416, 205750 104200 344.317, 205750 104150 394.317, 205775 104100 450.219, 205800 104075 485.575, 205850 104050 541.476)    ||0    || 541.476   ||0.5         ||LINESTRING (206000 104200 0, 205975 104250 55.902, 205950 104275 91.257, 205900 104300 147.159, 205850 104300 197.159, 205800 104275 253.06, 205775 104250 288.416, 205750 104200 344.317, 205750 104150 394.317, 205775 104100 450.219, 205800 104075 485.575, 205850 104050 541.476)       ||
LINESTRING (206000 104200 0, 205975 104250 55.902, 205950 104275 91.257, 205900 104300 147.159, 205850 104300 197.159, 205800 104275 253.06, 205775 104250 288.416, 205750 104200 344.317, 205750 104150 394.317, 205775 104100 450.219, 205800 104075 485.575, 205850 104050 541.476)    ||0    || 541.476   ||0.5         ||LINESTRING (206000 104200 0, 205975 104250 55.902, 205950 104275 91.257, 205900 104300 147.159, 205850 104300 197.159, 205800 104275 253.06, 205775 104250 288.416, 205750 104200 344.317, 205750 104150 394.317, 205775 104100 450.219, 205800 104075 485.575, 205850 104050 541.476)       ||
