## Comments
## MergeGeometrySegmentTest Test

## [InputGeom1] nvarchar(1000) NOT
## [InputGeom2] nvarchar(1000) NOT
## [ExpectedGeom] bit NOT
## [Tolerance] FLOAT NOT
## [Comments] nvarchar(1000) NOT

## Each line represents one test data to be inserted in DB
## Parameter Separator ||
## Should follow the same order of parameter; white space at the start and end of each param will be truncated

## [InputGeom1]                                     ||[InputGeom2]                                      ||[ExpectedResut1]                                                              ||[Tolerance]   ||[Comments]
LINESTRING (200000 104000 0, 205500 104000 5500)    ||LINESTRING (200000 104000 0, 205000 104000 3.107) ||LINESTRING (205000 104000 -3.107, 200000 104000 0, 205500 104000 5500)        ||0.5           ||
LINESTRING (200000 104000 0, 205500 104000 5500)    ||LINESTRING (205000 104000 0, 205500 104000 0.311) ||LINESTRING (200000 104000 0, 205500 104000 5500, 205000 104000 5500.311)      ||0.5           ||
LINESTRING (220000 103975 0, 218625 103975 1375)    ||LINESTRING (218625 103975 0, 220000 103975 0.854) ||LINESTRING (220000 103975  0, 218625 103975  1375, 220000 103975  1375.854)   ||0.5           ||

### DISCONNECTED SEGMENTS

## same direction with >0 offset measure            (both increasing order of measure)
LINESTRING(6 1  2220, 0.8 14.6  4112)               ||LINESTRING (11.6 0.7  10, 9 1  11)                ||MULTILINESTRING ((6 1 2220, 0.8 14.6 4112), (11.6 0.7 4112, 9 1 4113))        ||0.5           ||

## same direction with <= 0 offset measure          (both increasing order of measure)
LINESTRING(6 1  20, 18 13  41)                      ||LINESTRING(1.6 0.7  1000, 9 1  1100)              ||MULTILINESTRING ((6 1 20, 18 13 41), (1.6 0.7 1000, 9 1 1100))                ||0.5           ||

## same direction with >0 offset measure            (both decreasing order of measure)
LINESTRING(6 1  390, 0.8 14.6  120)                 ||  LINESTRING(1 1  102, 1 10  100)                 ||MULTILINESTRING ((6 1 390, 0.8 14.6 120), (1 1 102, 1 10 100))                ||0.5           ||

## same direction with <= 0 offset measure          (both decreasing order of measure)
LINESTRING(1 12  30, 1 13  15, 11 15  10)           ||  LINESTRING(1.6 0.7  1000, 9 1  600)             ||MULTILINESTRING ((1 12 30, 1 13 15, 11 15 10), (1.6 0.7 10, 9 1 -390))        ||0.5           ||



## Opposite direction with >0 offset measure        (increasing and decreasing order of measure)
LINESTRING(6 1  2390, 0.8 14.6  3120)               ||LINESTRING(1 1  102, 1 10  100)                   ||MULTILINESTRING ((6 1 2390, 0.8 14.6 3120), (1 1 3120, 1 10 3122))            ||0.5           ||

## Opposite direction with <= 0 offset measure      (increasing and decreasing order of measure)
LINESTRING(6 1  2390, 0.8 14.6  3120)               ||LINESTRING(1 1  4000, 1 10  100)                  ||MULTILINESTRING ((6 1 2390, 0.8 14.6 3120), (1 1 3120, 1 10 7020))            ||0.5           ||

## Opposite direction with >0 offset measure        (decreasing and increasing order of measure)
LINESTRING(6 1  2390, 0.8 14.6  3120)               ||LINESTRING(1 1  400, 1 10  100)                   ||MULTILINESTRING ((6 1 2390, 0.8 14.6 3120), (1 1 3120, 1 10 3420))            ||0.5           ||

## Opposite direction with <= 0 offset measure      (decreasing and increasing order of measure)
LINESTRING(1 12  30, 1 13  15, 11 15  10)           ||LINESTRING(1.6 0.7  1000, 9 1  1600)              ||MULTILINESTRING ((1 12 30, 1 13 15, 11 15 10), (1.6 0.7 10, 9 1 -590))        ||0.5           ||


### LINESTRING AND LINESTRING COMBINATIONS


##  End - Start Connected Structure

##  Same Directions of Measure
LINESTRING (1 1 10, 1 10 80)                        ||  LINESTRING (0.6 9.7 120, 4 16 170, 4 18 190)    ||  LINESTRING (1 1 10, 0.6 9.7 80, 4 16 130, 4 18 150)                         ||0.5           ||
##  Opposite Directions of Measure
LINESTRING (1 1 10, 1 10 80)                        ||  LINESTRING (0.6 9.7 120, 4 16 90, 4 18 82)      ||  LINESTRING (1 1 10, 0.6 9.7 80, 4 16 110, 4 18 118)                         ||0.5           ||

##  Start - Start Connected Structure (LS - LS)

##  Same Directions of Measure
LINESTRING (1 1 20, 1 10 28)                        ||  LINESTRING (0.7 0.5 37, 4 16 45, 4 18 48)       ||  LINESTRING (4 18 9, 4 16 12, 1 1 20, 1 10 28)                               ||0.5           ||
##  Opposite Directions of Measure
LINESTRING (1 1 120, 1 10 128)                      ||  LINESTRING (0.7 0.5 135, 1 3 48)                ||  LINESTRING (1 3 33, 1 1 120, 1 10 128)                                      ||0.5           ||

##  Start – End Connected Structure (LS - LS)

##  Same Directions of Measure
LINESTRING (10 10 120, 10 12 125, 10 15 128)        ||  LINESTRING (5 5 35, 6 6 38, 10 10 50)           ||  LINESTRING (5 5 105, 6 6 108, 10 10 120, 10 12 125, 10 15 128)              ||0.5           ||
##  Opposite Directions of Measure
LINESTRING (10 10 120, 10 12 125, 10 15 128)        ||  LINESTRING (5 5 135, 6 6 70, 9.7 9.6 42)        ||  LINESTRING (5 5 27, 6 6 92, 10 10 120, 10 12 125, 10 15 128)                ||0.5           ||

##  End – End Connected Structure (LS - LS)

##  Same Directions of Measure
